split_id,protocol,seed,fold,model_id,mcc,f1,balanced_accuracy,youden_j
lopo__seed-42__fold-56,lopo,42,56,xgb_all_focal_class_paper_weighted,7.320526129728222e-12,9.357623589846195e-14,7.320526129728222e-12,7.320526129728222e-12
lopo__seed-42__fold-57,lopo,42,57,xgb_all_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-58,lopo,42,58,xgb_all_focal_class_paper_weighted,2.9746067831126766e-09,9.357623589846195e-14,2.9746067831126766e-09,2.9746067831126766e-09
lopo__seed-42__fold-59,lopo,42,59,xgb_all_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-60,lopo,42,60,xgb_all_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-61,lopo,42,61,xgb_all_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-62,lopo,42,62,xgb_all_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-63,lopo,42,63,xgb_all_focal_class_paper_weighted,0.9994140863418579,9.357623589846195e-14,0.9994140863418579,0.9994140863418579
lopo__seed-42__fold-64,lopo,42,64,xgb_all_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-65,lopo,42,65,xgb_all_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-66,lopo,42,66,xgb_all_focal_class_paper_weighted,1.0,9.357623589846195e-14,1.0,1.0
lopo__seed-42__fold-67,lopo,42,67,xgb_all_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-68,lopo,42,68,xgb_all_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-69,lopo,42,69,xgb_all_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-70,lopo,42,70,xgb_all_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-71,lopo,42,71,xgb_all_focal_class_paper_weighted,0.9999992847442627,9.357623589846195e-14,0.9999992847442627,0.9999992847442627
lopo__seed-42__fold-72,lopo,42,72,xgb_all_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-73,lopo,42,73,xgb_all_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-74,lopo,42,74,xgb_all_focal_class_paper_weighted,0.9999973773956299,9.357623589846195e-14,0.9999973773956299,0.9999973773956299
lopo__seed-42__fold-75,lopo,42,75,xgb_all_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-76,lopo,42,76,xgb_all_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-77,lopo,42,77,xgb_all_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-78,lopo,42,78,xgb_all_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-79,lopo,42,79,xgb_all_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-80,lopo,42,80,xgb_all_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-81,lopo,42,81,xgb_all_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-82,lopo,42,82,xgb_all_focal_class_paper_weighted,0.9989094734191895,9.357623589846195e-14,0.9989094734191895,0.9989094734191895
lopo__seed-42__fold-83,lopo,42,83,xgb_all_focal_class_paper_weighted,4.934141428769578e-10,9.357623589846195e-14,4.934141428769578e-10,4.934141428769578e-10
lopo__seed-42__fold-84,lopo,42,84,xgb_all_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
interpolation_stratified__seed-42__fold-0,interpolation_stratified,42,0,xgb_physics_focal_class_paper_weighted,1.3302327017683524e-09,9.357623589846195e-14,1.4058588277895967e-12,1.4058588277895967e-12
interpolation_stratified__seed-42__fold-1,interpolation_stratified,42,1,xgb_physics_focal_class_paper_weighted,1.1512538478086753e-08,9.357623589846195e-14,1.0511710723864684e-13,1.0511710723864684e-13
interpolation_stratified__seed-42__fold-2,interpolation_stratified,42,2,xgb_physics_focal_class_paper_weighted,7.352388663173226e-12,9.357623589846195e-14,7.352388663173226e-12,7.352388663173226e-12
interpolation_stratified__seed-42__fold-3,interpolation_stratified,42,3,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
interpolation_stratified__seed-42__fold-4,interpolation_stratified,42,4,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
extrapolation_grouped__seed-42__fold-0,extrapolation_grouped,42,0,xgb_physics_focal_class_paper_weighted,4.4892806139174013e-10,9.357623589846195e-14,4.4892806139174013e-10,4.4892806139174013e-10
extrapolation_grouped__seed-42__fold-1,extrapolation_grouped,42,1,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
extrapolation_grouped__seed-42__fold-2,extrapolation_grouped,42,2,xgb_physics_focal_class_paper_weighted,6.064558577545398e-11,9.357623589846195e-14,6.064558577545398e-11,6.064558577545398e-11
extrapolation_grouped__seed-42__fold-3,extrapolation_grouped,42,3,xgb_physics_focal_class_paper_weighted,2.3306466132022585e-11,9.357623589846195e-14,2.3306466132022585e-11,2.3306466132022585e-11
extrapolation_grouped__seed-42__fold-4,extrapolation_grouped,42,4,xgb_physics_focal_class_paper_weighted,1.5359951532900595e-07,9.357623589846195e-14,1.5359951532900595e-07,1.5359951532900595e-07
interpolation_holdout__seed-43__fold-0,interpolation_holdout,43,0,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
interpolation_stratified__seed-43__fold-0,interpolation_stratified,43,0,xgb_physics_focal_class_paper_weighted,7.327246009936061e-08,9.357623589846195e-14,7.327246009936061e-08,7.327246009936061e-08
interpolation_stratified__seed-43__fold-1,interpolation_stratified,43,1,xgb_physics_focal_class_paper_weighted,2.4111093921419524e-07,9.357623589846195e-14,6.537520524929619e-11,6.537520524929619e-11
interpolation_stratified__seed-43__fold-2,interpolation_stratified,43,2,xgb_physics_focal_class_paper_weighted,0.01501387543976307,9.357623589846195e-14,0.01501387543976307,0.01501387543976307
interpolation_stratified__seed-43__fold-3,interpolation_stratified,43,3,xgb_physics_focal_class_paper_weighted,0.14526307582855225,9.357623589846195e-14,1.2255253750481643e-05,1.2255253750481643e-05
interpolation_stratified__seed-43__fold-4,interpolation_stratified,43,4,xgb_physics_focal_class_paper_weighted,7.83629366196692e-06,9.357623589846195e-14,7.83629366196692e-06,7.83629366196692e-06
extrapolation_grouped__seed-43__fold-0,extrapolation_grouped,43,0,xgb_physics_focal_class_paper_weighted,6.844790034245263e-13,9.357623589846195e-14,6.844790034245263e-13,6.844790034245263e-13
extrapolation_grouped__seed-43__fold-1,extrapolation_grouped,43,1,xgb_physics_focal_class_paper_weighted,2.0688297297510871e-07,9.357623589846195e-14,2.0688297297510871e-07,2.0688297297510871e-07
extrapolation_grouped__seed-43__fold-2,extrapolation_grouped,43,2,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
extrapolation_grouped__seed-43__fold-3,extrapolation_grouped,43,3,xgb_physics_focal_class_paper_weighted,0.9949933886528015,9.357623589846195e-14,0.9949933886528015,0.9949933886528015
extrapolation_grouped__seed-43__fold-4,extrapolation_grouped,43,4,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
interpolation_holdout__seed-44__fold-0,interpolation_holdout,44,0,xgb_physics_focal_class_paper_weighted,0.0010014352155849338,9.357623589846195e-14,0.0010014352155849338,0.0010014352155849338
interpolation_stratified__seed-44__fold-0,interpolation_stratified,44,0,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
interpolation_stratified__seed-44__fold-1,interpolation_stratified,44,1,xgb_physics_focal_class_paper_weighted,3.682410279481907e-12,9.357623589846195e-14,3.682410279481907e-12,3.682410279481907e-12
interpolation_stratified__seed-44__fold-2,interpolation_stratified,44,2,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
interpolation_stratified__seed-44__fold-3,interpolation_stratified,44,3,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
interpolation_stratified__seed-44__fold-4,interpolation_stratified,44,4,xgb_physics_focal_class_paper_weighted,1.7370462956023403e-05,9.357623589846195e-14,1.7370462956023403e-05,1.7370462956023403e-05
extrapolation_grouped__seed-44__fold-0,extrapolation_grouped,44,0,xgb_physics_focal_class_paper_weighted,0.9995427131652832,9.357623589846195e-14,0.9995427131652832,0.9995427131652832
extrapolation_grouped__seed-44__fold-1,extrapolation_grouped,44,1,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
extrapolation_grouped__seed-44__fold-2,extrapolation_grouped,44,2,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
extrapolation_grouped__seed-44__fold-3,extrapolation_grouped,44,3,xgb_physics_focal_class_paper_weighted,9.638751114534466e-14,9.357623589846195e-14,9.638751114534466e-14,9.638751114534466e-14
extrapolation_grouped__seed-44__fold-4,extrapolation_grouped,44,4,xgb_physics_focal_class_paper_weighted,3.3470561788817577e-07,9.357623589846195e-14,3.3470561788817577e-07,3.3470561788817577e-07
lopo__seed-42__fold-0,lopo,42,0,xgb_physics_focal_class_paper_weighted,1.909617890248974e-13,9.357623589846195e-14,1.909617890248974e-13,1.909617890248974e-13
lopo__seed-42__fold-1,lopo,42,1,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-2,lopo,42,2,xgb_physics_focal_class_paper_weighted,2.321426471191268e-12,9.357623589846195e-14,2.321426471191268e-12,2.321426471191268e-12
lopo__seed-42__fold-3,lopo,42,3,xgb_physics_focal_class_paper_weighted,6.047591796232155e-06,9.357623589846195e-14,6.047591796232155e-06,6.047591796232155e-06
lopo__seed-42__fold-4,lopo,42,4,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-5,lopo,42,5,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-6,lopo,42,6,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-7,lopo,42,7,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-8,lopo,42,8,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-9,lopo,42,9,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-10,lopo,42,10,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-11,lopo,42,11,xgb_physics_focal_class_paper_weighted,5.167044946574606e-06,9.357623589846195e-14,5.167044946574606e-06,5.167044946574606e-06
lopo__seed-42__fold-12,lopo,42,12,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-13,lopo,42,13,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-14,lopo,42,14,xgb_physics_focal_class_paper_weighted,1.5205127965600695e-06,9.357623589846195e-14,1.5205127965600695e-06,1.5205127965600695e-06
lopo__seed-42__fold-15,lopo,42,15,xgb_physics_focal_class_paper_weighted,3.7034482147646486e-09,9.357623589846195e-14,3.7034482147646486e-09,3.7034482147646486e-09
lopo__seed-42__fold-16,lopo,42,16,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-17,lopo,42,17,xgb_physics_focal_class_paper_weighted,4.924234797698546e-09,9.357623589846195e-14,4.924234797698546e-09,4.924234797698546e-09
lopo__seed-42__fold-18,lopo,42,18,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-19,lopo,42,19,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-20,lopo,42,20,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-21,lopo,42,21,xgb_physics_focal_class_paper_weighted,7.2763878051773645e-06,9.357623589846195e-14,7.2763878051773645e-06,7.2763878051773645e-06
lopo__seed-42__fold-22,lopo,42,22,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-23,lopo,42,23,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-24,lopo,42,24,xgb_physics_focal_class_paper_weighted,0.999995231628418,9.357623589846195e-14,0.999995231628418,0.999995231628418
lopo__seed-42__fold-25,lopo,42,25,xgb_physics_focal_class_paper_weighted,1.8856223006624706e-12,9.357623589846195e-14,1.8856223006624706e-12,1.8856223006624706e-12
lopo__seed-42__fold-26,lopo,42,26,xgb_physics_focal_class_paper_weighted,0.9999885559082031,9.357623589846195e-14,0.9999885559082031,0.9999885559082031
lopo__seed-42__fold-27,lopo,42,27,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-28,lopo,42,28,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-29,lopo,42,29,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-30,lopo,42,30,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-31,lopo,42,31,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-32,lopo,42,32,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-33,lopo,42,33,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-34,lopo,42,34,xgb_physics_focal_class_paper_weighted,0.00548844737932086,9.357623589846195e-14,0.00548844737932086,0.00548844737932086
lopo__seed-42__fold-35,lopo,42,35,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-36,lopo,42,36,xgb_physics_focal_class_paper_weighted,1.0,9.357623589846195e-14,1.0,1.0
lopo__seed-42__fold-37,lopo,42,37,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-38,lopo,42,38,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-39,lopo,42,39,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-40,lopo,42,40,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-41,lopo,42,41,xgb_physics_focal_class_paper_weighted,0.9999998807907104,9.357623589846195e-14,0.9999998807907104,0.9999998807907104
lopo__seed-42__fold-42,lopo,42,42,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-43,lopo,42,43,xgb_physics_focal_class_paper_weighted,0.9999991655349731,9.357623589846195e-14,0.9999991655349731,0.9999991655349731
lopo__seed-42__fold-44,lopo,42,44,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
lopo__seed-42__fold-45,lopo,42,45,xgb_physics_focal_class_paper_weighted,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14,9.357623589846195e-14
